DATAFLOW,REF_AREA,FREQ,TIME_PERIOD,COMMODITY,MEASURE,OBS_VALUE,OBS_STATUS,UNIT_MULT,UNIT_MEASURE,DECIMALS
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2020,WMP,BF,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2021,WMP,BF,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2022,WMP,BF,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2023,WMP,BF,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2024,WMP,BF,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2020,WMP,OU,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2021,WMP,OU,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2022,WMP,OU,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2023,WMP,OU,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2024,WMP,OU,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2020,WMP,QP_ET,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2021,WMP,QP_ET,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2022,WMP,QP_ET,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2023,WMP,QP_ET,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2024,WMP,QP_ET,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2020,WMP,QP_BD,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2021,WMP,QP_BD,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2022,WMP,QP_BD,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2023,WMP,QP_BD,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2024,WMP,QP_BD,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2020,WMP,FE,0,A,0,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2021,WMP,FE,0,A,0,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2022,WMP,FE,0,A,0,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2023,WMP,FE,0,A,0,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2024,WMP,FE,0,A,0,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2020,WMP,BF,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2021,WMP,BF,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2022,WMP,BF,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2023,WMP,BF,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2024,WMP,BF,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2020,WMP,OU,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2021,WMP,OU,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2022,WMP,OU,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2023,WMP,OU,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2024,WMP,OU,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2020,WMP,PP,0,A,0,XDC_T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2021,WMP,PP,0,A,0,XDC_T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2022,WMP,PP,0,A,0,XDC_T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2023,WMP,PP,0,A,0,XDC_T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2024,WMP,PP,0,A,0,XDC_T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2020,WMP,QP_ET,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2021,WMP,QP_ET,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2022,WMP,QP_ET,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2023,WMP,QP_ET,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2024,WMP,QP_ET,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2020,WMP,QP_BD,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2021,WMP,QP_BD,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2022,WMP,QP_BD,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2023,WMP,QP_BD,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2024,WMP,QP_BD,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2020,WMP,ST,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2021,WMP,ST,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2022,WMP,ST,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2023,WMP,ST,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2024,WMP,ST,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2020,WMP,FE,0,A,0,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2021,WMP,FE,0,A,0,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2022,WMP,FE,0,A,0,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2023,WMP,FE,0,A,0,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2024,WMP,FE,0,A,0,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2020,WMP,BF,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2021,WMP,BF,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2022,WMP,BF,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2023,WMP,BF,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2024,WMP,BF,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2020,WMP,OU,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2021,WMP,OU,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2022,WMP,OU,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2023,WMP,OU,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2024,WMP,OU,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2020,WYP,QP_ET,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2021,WYP,QP_ET,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2022,WYP,QP_ET,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2023,WYP,QP_ET,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2024,WYP,QP_ET,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2020,WYP,QP_BD,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2021,WYP,QP_BD,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2022,WYP,QP_BD,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2023,WYP,QP_BD,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2024,WYP,QP_BD,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2020,WYP,ST,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2021,WYP,ST,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2022,WYP,ST,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2023,WYP,ST,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2024,WYP,ST,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2020,WYP,FE,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2021,WYP,FE,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2022,WYP,FE,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2023,WYP,FE,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2024,WYP,FE,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2020,WYP,FO,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2021,WYP,FO,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2022,WYP,FO,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2023,WYP,FO,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2024,WYP,FO,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2020,WYP,BF,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2021,WYP,BF,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2022,WYP,BF,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2023,WYP,BF,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2024,WYP,BF,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2020,WYP,FO_PC,0,A,0,KG_PS,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2021,WYP,FO_PC,0,A,0,KG_PS,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2022,WYP,FO_PC,0,A,0,KG_PS,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2023,WYP,FO_PC,0,A,0,KG_PS,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2024,WYP,FO_PC,0,A,0,KG_PS,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2020,WYP,FO_DES_TOT,0,A,0,KCAL_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2021,WYP,FO_DES_TOT,0,A,0,KCAL_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2022,WYP,FO_DES_TOT,0,A,0,KCAL_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2023,WYP,FO_DES_TOT,0,A,0,KCAL_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2024,WYP,FO_DES_TOT,0,A,0,KCAL_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2020,WYP,FO_DFS_PROT,0,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2021,WYP,FO_DFS_PROT,0,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2022,WYP,FO_DFS_PROT,0,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2023,WYP,FO_DFS_PROT,0,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2024,WYP,FO_DFS_PROT,0,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2020,WYP,FO_DFS_FAT,0,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2021,WYP,FO_DFS_FAT,0,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2022,WYP,FO_DFS_FAT,0,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2023,WYP,FO_DFS_FAT,0,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),AUS,A,2024,WYP,FO_DFS_FAT,0,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2020,WYP,QP_ET,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2021,WYP,QP_ET,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2022,WYP,QP_ET,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2023,WYP,QP_ET,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2024,WYP,QP_ET,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2020,WYP,QP_BD,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2021,WYP,QP_BD,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2022,WYP,QP_BD,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2023,WYP,QP_BD,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2024,WYP,QP_BD,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2020,WYP,ST,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2021,WYP,ST,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2022,WYP,ST,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2023,WYP,ST,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2024,WYP,ST,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2020,WYP,FE,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2021,WYP,FE,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2022,WYP,FE,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2023,WYP,FE,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2024,WYP,FE,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2020,WYP,FO,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2021,WYP,FO,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2022,WYP,FO,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2023,WYP,FO,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2024,WYP,FO,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2020,WYP,BF,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2021,WYP,BF,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2022,WYP,BF,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2023,WYP,BF,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2024,WYP,BF,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2020,WYP,FO_PC,0,A,0,KG_PS,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2021,WYP,FO_PC,0,A,0,KG_PS,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2022,WYP,FO_PC,0,A,0,KG_PS,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2023,WYP,FO_PC,0,A,0,KG_PS,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2024,WYP,FO_PC,0,A,0,KG_PS,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2020,WYP,FO_DES_TOT,0,A,0,KCAL_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2021,WYP,FO_DES_TOT,0,A,0,KCAL_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2022,WYP,FO_DES_TOT,0,A,0,KCAL_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2023,WYP,FO_DES_TOT,0,A,0,KCAL_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2024,WYP,FO_DES_TOT,0,A,0,KCAL_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2020,WYP,FO_DFS_PROT,0,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2021,WYP,FO_DFS_PROT,0,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2022,WYP,FO_DFS_PROT,0,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2023,WYP,FO_DFS_PROT,0,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2024,WYP,FO_DFS_PROT,0,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2020,WYP,FO_DFS_FAT,0,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2021,WYP,FO_DFS_FAT,0,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2022,WYP,FO_DFS_FAT,0,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2023,WYP,FO_DFS_FAT,0,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CAN,A,2024,WYP,FO_DFS_FAT,0,A,0,G_PS_D,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2020,WYP,QP_ET,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2021,WYP,QP_ET,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2022,WYP,QP_ET,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2023,WYP,QP_ET,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2024,WYP,QP_ET,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2020,WYP,QP_BD,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2021,WYP,QP_BD,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2022,WYP,QP_BD,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2023,WYP,QP_BD,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2024,WYP,QP_BD,0,A,0,L,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2020,WYP,ST,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2021,WYP,ST,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2022,WYP,ST,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2023,WYP,ST,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2024,WYP,ST,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2020,WYP,FO,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2021,WYP,FO,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2022,WYP,FO,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2023,WYP,FO,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2024,WYP,FO,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2020,WYP,BF,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2021,WYP,BF,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2022,WYP,BF,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2023,WYP,BF,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2024,WYP,BF,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2020,WYP,OU,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2021,WYP,OU,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2022,WYP,OU,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2023,WYP,OU,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2024,WYP,OU,0,A,3,T,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2020,WYP,FO_PC,0,A,0,KG_PS,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2021,WYP,FO_PC,0,A,0,KG_PS,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2022,WYP,FO_PC,0,A,0,KG_PS,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2023,WYP,FO_PC,0,A,0,KG_PS,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2024,WYP,FO_PC,0,A,0,KG_PS,2
OECD.TAD.ATM:DSD_AGR@OUTLOOK_2021_2030(1.0),CHL,A,2020,WYP,ECOE_TOT,0,A,6,T_CO2E,2
